Seller,Vendor,NameTag,softwareTag,roleTag,stackTag,groupTag,projectTag,aws:cloudformation:stack-idTag,aws:cloudformation:stack-nameTag,aws:cloudformation:logical-idTag,aws:autoscaling:groupNameTag,Hosting TypeCategory,PortfolioAccountGroupValue,ClosingMonthAccountGroupValue,DescriptionAccountGroupValue,ProductAccountGroupValue,Product OwnerAccountGroupValue,AvailabilityZone,ClockSpeed,ContainerClusterName,ContainerNamespace,CurrencyCode,ItemDescription,LeaseType,Location,NormalizedInstanceType,OperatingSystem,Operation,ProductCode,ProductName,ProviderUnitOfMeasure,Region,SavingsPlanOfferingType,SavingsPlanPaymentOption,SavingsPlanPurchaseTerm,TaxType,NormalizedTransactionType,UsageFamily,UsageQuantityUnit,UsageType,VolumeType,AdjustedAmortizedCost,AdjustedCost,AmortizedCostAdjustment,BlendedCost,BlendedRate,Cost,CostAdjustment,CostGbMonths,GrossCost,NetUnblendedCost,NormalizationFactor,NormalizedAmortizedCost,NormalizedUsageAmount,NormalizedUsageQuantity,OnDemandUsageHours,PublicOnDemandCost,Rate,ReservationNetEffectiveCost,SavingsPlanNetEffectiveCost,UnBlendedCost,UnBlendedRate,UsageHours,UsageQuantity
Amazon,Amazon,customerpromise-stocklocator-perf-app-slave2,,app-slave2,perf,customerpromise,stocklocator,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Legacy product cache API,API Tribe,,,,,,USD,$0.00 per GB - EU (Ireland) data transfer from US East (Ohio),On-Demand,EU (Ireland),,,PutObject,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,IO,BytesTransferred,EU-USE2-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72E-04,0,0,0,0,0,0,0,0,4.72E-04
Amazon,Amazon,,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,customerpromise,storecollections,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,ReadBucketPolicyStatus,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,6.30E-07,6.30E-07,0,4.55E-07,0.06485865,6.30E-07,0,0,6.30E-07,0,0,6.30E-07,0,7.00E-06,0,6.30E-07,0.09,0,0,6.30E-07,0.09,0,7.00E-06
Amazon,Amazon,customerpromise-storecollections-perf-app1,,app1,perf,customerpromise,storecollections,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.005 per 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,,,,,,,,,,USD,First 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,,Legacy product cache API,API Tribe,,,,,,USD,$0 for AWS Glue Data Catalog requests under the free tier,On-Demand,South America (São Paulo),,,Request,AWSGlue,AWS Glue,Request,sa-east-1,,,,,Usage,API Request,Unknown,SAE1-Catalog-Request,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,ReadBucketPolicyStatus,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,5.18E-08,5.18E-08,0,3.74E-08,0.06485865,5.18E-08,0,0,5.18E-08,0,0,5.18E-08,0,5.76E-07,0,5.18E-08,0.09,0,0,5.18E-08,0.09,0,5.76E-07
Amazon,Amazon,devops-cd-prod-fluent-aggregator,,fluent-aggregator,prod,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadVersioningProps,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-05,0,0,0,0,0,0,0,0,1.33E-05
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0 for AWS Glue Data Catalog requests under the free tier,On-Demand,Asia Pacific (Seoul),,,Request,AWSGlue,AWS Glue,Request,ap-northeast-2,,,,,Usage,API Request,Unknown,APN2-Catalog-Request,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Amazon,Amazon,devops-cd-prod-nat,,nat,prod,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,all,customerpromise,sppd,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadLocation,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0,0,0,0,0,0,0,2.11E-05
Amazon,Amazon,,,,,,,,,,,PaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.40 per million Amazon SQS standard requests in Tier1 in US West (N California),On-Demand,US West (N. California),,,List,AWSQueueService,Amazon Simple Queue Service,Requests,us-west-1,,,,,Usage,API Request,Requests,USW1-Requests-Tier1,,7.20E-06,7.20E-06,0,7.20E-06,4.00E-07,7.20E-06,0,0,7.20E-06,0,0,7.20E-06,0,18,0,7.20E-06,4.00E-07,0,0,7.20E-06,4.00E-07,0,18
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.40 per million Amazon SQS standard requests in Tier1 in EU (Ireland),On-Demand,EU (Ireland),,,Receive,AWSQueueService,Amazon Simple Queue Service,Requests,eu-west-1,,,,,Usage,API Request,Requests,EU-Requests-Tier1,,7.08E-04,7.08E-04,0,2.24E-04,1.27E-07,7.08E-04,0,0,7.08E-04,0,0,7.08E-04,0,1769,0,7.08E-04,4.00E-07,0,0,7.08E-04,4.00E-07,0,1769
Amazon,Amazon,,,,,,,,,,,PaaS,Shared Services,,Redundant account for switching between accounts,,,,,,,USD,0.0 per free event recorded in EU (Dublin) region,On-Demand,EU (Ireland),,,None,AWSCloudTrail,AWS CloudTrail,Events,eu-west-1,,,,,Usage,Events,Events,EU-FreeEventsRecorded,,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,0,0,0,0,0,0,0,0,7287
Amazon,Amazon,,,,all,customerpromise,sppd,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,ReadBucketServerSideEncryption,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,5.38E-08,5.38E-08,0,3.88E-08,0.06485865,5.38E-08,0,0,5.38E-08,0,0,5.38E-08,0,5.98E-07,0,5.38E-08,0.09,0,0,5.38E-08,0.09,0,5.98E-07
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.05 per 10000 API Requests,On-Demand,EU (Frankfurt),,,ListSecrets,AWSSecretsManager,AWS Secrets Manager,API Requests,eu-central-1,,,,,Usage,Security,Unknown,EUC1-AWSSecretsManagerAPIRequest,,1.20E-04,1.20E-04,0,1.20E-04,5.00E-06,1.20E-04,0,0,1.20E-04,0,0,1.20E-04,0,24,0,1.20E-04,5.00E-06,0,0,1.20E-04,5.00E-06,0,24
Amazon,Amazon,,,,,,,,,,,PaaS,,,,,,,,,,USD,USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm),On-Demand,EU (Stockholm),,,ListTopics,AmazonSNS,Amazon Simple Notification Service,Requests,eu-north-1,,,,,Usage,API Request,Requests,EUN1-Requests-Tier1,,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,customerpromise-sppd-dev-jenkins-slave-win2008r2,,jenkins-slave-win2008r2,dev,customerpromise,sppd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,customerpromise-sppd-perftest-db3,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.11 per GB-month of General Purpose SSD (gp2) provisioned storage - EU (Ireland),On-Demand,EU (Ireland),,,CreateVolume-Gp2,AmazonEC2,Amazon Elastic Compute Cloud,GB-Mo,eu-west-1,,,,,Usage,Storage,GbMonths,EU-EBS:VolumeUsage.gp2,General Purpose,0.177419354,0.177419354,0,0.177419354,0.11,0.177419354,0,1.612903226,0.177419354,0,0,0.177419354,0,1.612903226,0,0.177419354,0.11,0,0,0.177419354,0.11,0,1.612903226
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.03 per 10000 KMS requests in EU (Frankfurt),On-Demand,EU (Frankfurt),,,ListResourceTags,awskms,AWS Key Management Service,Requests,eu-central-1,,,,,Usage,API Request,Requests,eu-central-1-KMS-Requests,,1.80E-05,1.80E-05,0,1.80E-05,3.00E-06,1.80E-05,0,0,1.80E-05,0,0,1.80E-05,0,6,0,1.80E-05,3.00E-06,0,0,1.80E-05,3.00E-06,0,6
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia),On-Demand,EU (Ireland),,,ReadVersioningProps,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USE1-AWS-Out-Bytes,,7.44E-08,7.44E-08,0,7.44E-08,0.02,7.44E-08,0,0,7.44E-08,0,0,7.44E-08,0,3.73E-06,0,7.44E-08,0.02,0,0,7.44E-08,0.02,0,3.73E-06
Amazon,Amazon,migrate-j,,jenkins,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,On-Demand,EU (Ireland),,,VPCPeering-In,AmazonEC2,Amazon Elastic Compute Cloud,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Regional-Bytes,,1.04E-05,1.04E-05,0,1.04E-05,0.009992654,1.04E-05,0,0,1.04E-05,0,0,1.04E-05,0,0.00103596,0,1.04E-05,0.01,0,0,1.04E-05,0.01,0,0.00103596
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia),On-Demand,EU (Ireland),,,ReadLogProps,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USE1-AWS-Out-Bytes,,1.08E-08,1.08E-08,0,1.08E-08,0.02,1.08E-08,0,0,1.08E-08,0,0,1.08E-08,0,5.38E-07,0,1.08E-08,0.02,0,0,1.08E-08,0.02,0,5.38E-07
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Cyber Security,,Security Audit Data,,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to US West (Northern California),On-Demand,EU (Ireland),,,ReadACL,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USW1-AWS-Out-Bytes,,3.15E-08,3.15E-08,0,3.15E-08,0.02,3.15E-08,0,0,3.15E-08,0,0,3.15E-08,0,1.58E-06,0,3.15E-08,0.02,0,0,3.15E-08,0.02,0,1.58E-06
Amazon,Amazon,content-extractor-1-ec2 [test 0.266.0],,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.005 per In-use public IPv4 address per hour,On-Demand,EU (Ireland),,,RunInstances,AmazonVPC,Amazon Virtual Private Cloud,Hrs,eu-west-1,,,,,Usage,Other,Unknown,EU-PublicIPv4:InUseAddress,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.03 per 10000 KMS requests in Asia Pacific (Singapore),On-Demand,Asia Pacific (Singapore),,,DescribeCustomKeyStores,awskms,AWS Key Management Service,Requests,ap-southeast-1,,,,,Usage,API Request,Requests,ap-southeast-1-KMS-Requests,,1.80E-05,1.80E-05,0,1.80E-05,3.00E-06,1.80E-05,0,0,1.80E-05,0,0,1.80E-05,0,6,0,1.80E-05,3.00E-06,0,0,1.80E-05,3.00E-06,0,6
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.0000044 per CloudTrail event analyzed in EU (Dublin) region,On-Demand,EU (Ireland),,,none,AmazonGuardDuty,Amazon GuardDuty,Events,eu-west-1,,,,,Usage,Security,Events,EU-PaidEventsAnalyzed,,0.1204808,0.1204808,0,0.1204808,4.40E-06,0.1204808,0,0,0.1204808,0,0,0.1204808,0,27382,0,0.1204808,4.40E-06,0,0,0.1204808,4.40E-06,0,27382
Amazon,Amazon,,,,,,,,,,,IaaS,Cyber Security,,Security Audit Data,,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to US East (Ohio),On-Demand,EU (Ireland),,,ReadACL,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USE2-AWS-Out-Bytes,,3.15E-08,3.15E-08,0,3.15E-08,0.02,3.15E-08,0,0,3.15E-08,0,0,3.15E-08,0,1.58E-06,0,3.15E-08,0.02,0,0,3.15E-08,0.02,0,1.58E-06
Amazon,Amazon,,,,,shopping,fear,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,api-productcache-stage-db-2,,,,,,,,,,IaaS,DotCom,,Legacy product cache API,API Tribe,,,,,,USD,$0.05 per GB-Month of snapshot data stored - EU (Ireland),On-Demand,EU (Ireland),,,CreateSnapshot,AmazonEC2,Amazon Elastic Compute Cloud,GB-Mo,eu-west-1,,,,,Usage,Storage Snapshot,GbMonths,EU-EBS:SnapshotUsage,,0.028691249,0.028691249,0,0.028691249,0.05,0.028691249,0,0.573824975,0.028691249,0,0,0.028691249,0,0.573824975,0,0.028691249,0.05,0,0,0.028691249,0.05,0,0.573824975
Amazon,Amazon,,,,,,,,,,,PaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.05 per 10000 API Requests,On-Demand,US East (N. Virginia),,,ListSecrets,AWSSecretsManager,AWS Secrets Manager,API Requests,us-east-1,,,,,Usage,Security,Unknown,USE1-AWSSecretsManagerAPIRequest,,1.20E-04,1.20E-04,0,1.20E-04,5.00E-06,1.20E-04,0,0,1.20E-04,0,0,1.20E-04,0,24,0,1.20E-04,5.00E-06,0,0,1.20E-04,5.00E-06,0,24
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,product-v3-ec2 [preprod 0.33.0],,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,eu-west-1a,Up to 3.3 GHz,,,USD,$0.05 per On Demand Linux t2.medium Instance Hour,On-Demand,EU (Ireland),t2.medium,Linux,RunInstances,AmazonEC2,Amazon Elastic Compute Cloud,Hrs,eu-west-1,,,,,Usage,Instance Usage,UsageHours,EU-BoxUsage:t2.medium,,1.2,1.2,0,1.2,0.05,1.2,0,0,1.2,0,48,1.2,48,48,24,1.2,0.05,0,0,1.2,0.05,24,24
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0 for AWS Glue Data Catalog requests under the free tier,On-Demand,US East (N. Virginia),,,Request,AWSGlue,AWS Glue,Request,us-east-1,,,,,Usage,API Request,Unknown,USE1-Catalog-Request,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Amazon,Amazon,,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to South America (Sao Paulo),On-Demand,EU (Ireland),,,ReadACL,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-SAE1-AWS-Out-Bytes,,2.17E-06,2.17E-06,0,2.17E-06,0.02,2.17E-06,0,0,2.17E-06,0,0,2.17E-06,0,1.09E-04,0,2.17E-06,0.02,0,0,2.17E-06,0.02,0,1.09E-04
Amazon,Amazon,,,,,,,,,,,PaaS,Cyber Security,,Security Audit Data,,,,,,,USD,0.0 per free event recorded in EU (Frankfurt) region,On-Demand,EU (Frankfurt),,,None,AWSCloudTrail,AWS CloudTrail,Events,eu-central-1,,,,,Usage,Events,Events,EUC1-FreeEventsRecorded,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
Amazon,Amazon,,,,,,,,,,,PaaS,Cyber Security,,Cyber Security Account,,,,,,,USD,$0.03 per 10000 KMS requests in EU (Ireland),On-Demand,EU (Ireland),,,DescribeKey,awskms,AWS Key Management Service,Requests,eu-west-1,,,,,Usage,API Request,Requests,eu-west-1-KMS-Requests,,9.00E-06,9.00E-06,0,9.00E-06,3.00E-06,9.00E-06,0,0,9.00E-06,0,0,9.00E-06,0,3,0,9.00E-06,3.00E-06,0,0,9.00E-06,3.00E-06,0,3
Amazon,Amazon,,,,,,,,,,,PaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,devops-cd-prod-jenkins,,jenkins,prod,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.05 per 10000 API Requests,On-Demand,EU (Frankfurt),,,ListSecrets,AWSSecretsManager,AWS Secrets Manager,API Requests,eu-central-1,,,,,Usage,Security,Unknown,EUC1-AWSSecretsManagerAPIRequest,,1.20E-04,1.20E-04,0,1.20E-04,5.00E-06,1.20E-04,0,0,1.20E-04,0,0,1.20E-04,0,24,0,1.20E-04,5.00E-06,0,0,1.20E-04,5.00E-06,0,24
Amazon,Amazon,devops-cd-prod-ldap-ssp,,ldap-ssp,prod,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,devops-cd-prod-fluent-aggregator,,fluent-aggregator,prod,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,loyalty-cd-prod-jenkins-elb,,jenkins-elb,prod,loyalty,cd,,,,,PaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to US West (Oregon),On-Demand,EU (Ireland),,,LoadBalancing-PublicIP-Out,AWSELB,Elastic Load Balancing,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USW2-AWS-Out-Bytes,,1.49E-05,1.49E-05,0,1.49E-05,0.02,1.49E-05,0,0,1.49E-05,0,0,1.49E-05,0,7.47E-04,0,1.49E-05,0.02,0,0,1.49E-05,0.02,0,7.47E-04
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,authserver1476454417456,,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Mumbai),On-Demand,EU (Ireland),,,LoadBalancing-PublicIP-In,AWSELB,Elastic Load Balancing,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-APS3-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64E-04,0,0,0,0,0,0,0,0,5.64E-04
Amazon,Amazon,,,,perf,customerpromise,sppd,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadBucketServerSideEncryption,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59E-05,0,0,0,0,0,0,0,0,1.59E-05
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,EU (Ireland),,,ReadBucketPolicy,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,0,0,0,3.81E-08,0.06485865,0,0,0,0,0,0,0,0,5.87E-07,0,0,0,0,0,0,0,0,5.87E-07
Amazon,Amazon,devops-docker-pulp-pulpkins,,ci,docker,devops,pulp,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadBucketPublicAccessBlock,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E-05,0,0,0,0,0,0,0,0,2.85E-05
Amazon,Amazon,kylz-concourse-lb,,,,,,,,,,PaaS,DotCom,,Related to an attempt to run cloud foundry in AWS,,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia),On-Demand,EU (Ireland),,,LoadBalancing-PublicIP-Out,AWSELB,Elastic Load Balancing,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USE1-AWS-Out-Bytes,,4.49E-07,4.49E-07,0,4.49E-07,0.02,4.49E-07,0,0,4.49E-07,0,0,4.49E-07,0,2.24E-05,0,4.49E-07,0.02,0,0,4.49E-07,0.02,0,2.24E-05
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm),On-Demand,EU (Stockholm),,,ListSubscriptions,AmazonSNS,Amazon Simple Notification Service,Requests,eu-north-1,,,,,Usage,API Request,Requests,EUN1-Requests-Tier1,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.00 per GB - EU (Ireland) data transfer from US West (Northern California),On-Demand,EU (Ireland),,,PutObject,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,IO,BytesTransferred,EU-USW1-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53E-04,0,0,0,0,0,0,0,0,7.53E-04
Amazon,Amazon,,,,,,,,,,,PaaS,Cyber Security,,Security Audit Data,,,,,,,USD,$0 for AWS Glue Data Catalog storage under the free tier,On-Demand,EU (Ireland),,,Storage,AWSGlue,AWS Glue,Obj-Month,eu-west-1,,,,,Usage,Storage,Unknown,EU-Catalog-Storage,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193548386,0,0,0,0,0,0,0,0,0.193548386
Amazon,Amazon,,,,,,,,,,,IaaS,Cyber Security,,Security Audit Data,,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
